customerID,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
8857-CUPFQ,11/1/2014,No,Two year,0,Mailed check,19.25,1237.65,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
8859-AXJZP,11/1/2016,No,Two year,1,Mailed check,23.8,903.8,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
8859-DZTGQ,5/1/2017,No,Two year,0,Mailed check,20.35,689.75,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8859-YSTWS,2/1/2016,No,One year,0,Bank transfer (automatic),19.95,1004.5,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8861-HGGKB,2/1/2019,12/1/2019 0:00,Month-to-month,0,Electronic check,86.45,830.85,1,0,0,0,1,Fiber optic,0,0,0,0,0,1,1
8865-TNMNX,4/1/2019,No,One year,0,Mailed check,49.55,475.7,0,0,1,1,0,DSL,0,1,0,0,0,0,0
8868-GAGIO,5/1/2016,No,Month-to-month,1,Mailed check,84.55,3713.95,0,0,1,0,1,Fiber optic,1,0,1,0,0,0,0
8868-WOZGU,8/1/2017,12/1/2019 0:00,Month-to-month,1,Electronic check,105.7,2979.5,0,0,0,0,1,Fiber optic,0,1,1,0,1,1,1
8869-LIHMK,10/1/2014,No,Two year,1,Bank transfer (automatic),115.1,7334.05,1,0,0,0,1,Fiber optic,1,1,1,1,1,1,0
8869-TORSS,11/1/2015,11/1/2019 0:00,One year,1,Credit card (automatic),60.35,2896.4,1,0,0,0,0,DSL,1,0,1,1,0,0,1
8871-JLMHM,6/1/2014,No,Two year,0,Credit card (automatic),90.2,6297.65,1,0,1,0,1,Fiber optic,0,1,1,1,0,0,0
8873-GLDMH,8/1/2019,No,Month-to-month,1,Mailed check,73.85,401.3,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,0
8873-TMKGR,9/1/2017,No,One year,0,Mailed check,19.1,529.5,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8874-EJNSR,11/1/2016,No,Two year,0,Mailed check,25.2,987.95,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
8875-AKBYH,6/1/2018,No,Month-to-month,1,Electronic check,84.35,1745.2,0,1,0,0,1,Fiber optic,0,0,0,0,1,0,0
8878-HMWBV,7/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,49.15,169.05,0,0,0,0,0,DSL,0,0,1,0,0,0,1
8878-RYUKI,10/1/2015,No,Month-to-month,1,Electronic check,59.45,3043.7,1,0,0,0,0,DSL,0,0,1,0,0,1,0
8879-XUAHX,3/1/2014,No,Two year,1,Electronic check,116.25,8564.75,0,0,1,0,1,Fiber optic,1,1,1,1,1,1,0
8879-ZKJOF,9/1/2016,No,One year,1,Bank transfer (automatic),79.85,3320.75,1,0,0,0,0,DSL,1,0,1,1,1,1,0
8882-TLVRW,5/1/2014,No,Two year,0,Mailed check,39.1,2779.5,0,0,1,1,-1,DSL,1,0,1,1,0,0,0
8883-ANODQ,6/1/2014,No,Two year,1,Credit card (automatic),84.4,5746.75,1,0,1,1,1,Fiber optic,0,1,1,0,0,0,0
8883-GRDWQ,6/1/2018,No,One year,0,Mailed check,54,1055.9,0,1,0,0,0,DSL,1,0,0,1,0,0,0
8884-ADFVN,4/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,101.95,700.85,0,1,1,0,1,Fiber optic,0,0,1,0,1,1,1
8884-FEEWR,3/1/2017,No,One year,0,Bank transfer (automatic),20.6,754,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8884-MRNSU,9/1/2018,No,One year,0,Bank transfer (automatic),19.9,329.75,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
8885-QSQBX,1/1/2020,No,Month-to-month,0,Bank transfer (automatic),49.55,49.55,1,0,0,0,0,DSL,1,0,0,0,0,0,0
8887-IPQNC,7/1/2019,No,Month-to-month,1,Mailed check,44.25,313.45,1,0,1,0,0,DSL,0,0,0,0,0,0,0
8894-JVDCV,12/1/2014,No,One year,1,Credit card (automatic),115.05,7133.45,1,0,0,0,1,Fiber optic,1,1,1,1,1,1,0
8896-BQTTI,1/1/2020,No,Month-to-month,1,Mailed check,25,25,0,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
8896-RAZCR,6/1/2016,No,Two year,0,Mailed check,19.9,868.1,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
8898-KASCD,11/1/2016,No,One year,0,Mailed check,35.55,1309.15,0,0,0,0,-1,DSL,0,0,1,1,0,0,0
8901-HJXTF,12/1/2018,12/1/2019 0:00,Month-to-month,0,Mailed check,29.2,309.1,1,0,1,1,-1,DSL,0,1,0,0,0,0,1
8901-UPRHR,2/1/2014,No,Two year,1,Bank transfer (automatic),109.2,7711.45,1,0,1,1,1,Fiber optic,0,1,1,1,1,1,0
8902-ZEOVF,3/1/2016,No,One year,0,Mailed check,20.05,951.55,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
8903-WMRNW,11/1/2018,No,Month-to-month,0,Electronic check,101.75,1669.4,1,0,1,0,0,Fiber optic,1,0,1,0,1,1,0
8903-XEBGX,12/1/2019,No,Month-to-month,1,Electronic check,55.3,108.65,0,0,0,1,0,DSL,0,0,0,0,0,1,0
8904-OPDCK,8/1/2015,No,Month-to-month,1,Bank transfer (automatic),24.95,1364.75,0,1,1,0,-1,DSL,0,0,0,0,0,0,0
8905-IAZPF,5/1/2014,No,One year,1,Credit card (automatic),95.65,6744.2,1,0,1,0,0,Fiber optic,0,1,0,0,1,1,0
8908-NMQTX,2/1/2014,No,Two year,1,Bank transfer (automatic),65.6,4566.5,0,0,0,0,-1,DSL,1,1,1,1,1,1,0
8908-SLFCJ,5/1/2018,No,Two year,1,Credit card (automatic),20.85,435.25,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8909-BOLNL,11/1/2019,No,One year,0,Mailed check,21.2,52.05,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8910-ICHIU,4/1/2016,No,One year,1,Credit card (automatic),95.65,4664.2,1,0,0,0,0,Fiber optic,1,1,1,0,1,0,0
8910-LEDAG,4/1/2017,No,Month-to-month,0,Credit card (automatic),71.55,2427.35,0,1,1,0,0,Fiber optic,0,0,0,0,0,0,0
8914-RBTSB,5/1/2017,12/1/2019 0:00,Month-to-month,0,Electronic check,93.8,3019.5,0,0,1,0,1,Fiber optic,0,1,1,0,1,0,1
8915-NNTRC,2/1/2014,No,Two year,1,Credit card (automatic),107.7,7919.8,0,0,1,1,1,Fiber optic,1,1,0,1,1,1,0
8917-FAEMR,1/1/2017,No,Two year,0,Mailed check,19.85,784.25,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8917-SZTTJ,2/1/2015,No,Two year,0,Credit card (automatic),19.65,1161.75,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
8919-FYFQZ,2/1/2016,10/1/2019 0:00,Month-to-month,1,Electronic check,30.35,1359.7,0,1,1,0,-1,DSL,0,1,0,0,0,0,1
8920-NAVAY,12/1/2014,No,One year,1,Bank transfer (automatic),110.75,7053.35,0,1,0,0,1,Fiber optic,0,1,1,1,1,1,0
8922-LIEGH,11/1/2017,12/1/2019 0:00,Month-to-month,1,Electronic check,89.7,2187.55,1,1,0,0,1,Fiber optic,0,1,0,0,0,1,1
8922-NPKBJ,8/1/2016,No,Two year,0,Mailed check,19.35,867.3,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
8929-KSWIH,1/1/2018,No,Two year,0,Bank transfer (automatic),99.3,2513.5,0,0,0,0,0,Fiber optic,0,0,1,1,1,1,0
8930-XOTDP,8/1/2018,No,Month-to-month,0,Mailed check,55.95,1082.8,1,0,1,1,0,DSL,0,0,0,0,1,0,0
8931-GJJIQ,1/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,83.3,803.3,1,0,0,0,1,Fiber optic,0,0,0,0,0,1,1
8932-CZHRQ,6/1/2014,No,One year,0,Credit card (automatic),76.75,5233.25,0,0,0,0,1,DSL,1,1,1,0,0,1,0
8937-RDTHP,10/1/2019,11/1/2019 0:00,Month-to-month,1,Mailed check,84.6,84.6,0,0,0,0,0,Fiber optic,1,0,0,0,0,1,1
8938-UMKPI,11/1/2015,10/1/2019 0:00,Month-to-month,1,Electronic check,106.4,5127.95,1,0,0,0,1,Fiber optic,0,1,1,0,1,1,1
8942-DBMHZ,2/1/2019,No,Month-to-month,0,Mailed check,20.45,255.35,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8943-URTMR,9/1/2019,11/1/2019 0:00,Month-to-month,1,Mailed check,79.65,152.7,1,0,0,0,0,Fiber optic,0,0,0,0,1,0,1
8944-AILEF,11/1/2018,No,Month-to-month,1,Credit card (automatic),19.45,340.85,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
8945-GRKHX,9/1/2019,10/1/2019 0:00,Month-to-month,0,Electronic check,78.65,78.65,1,0,0,1,0,Fiber optic,0,0,0,0,0,1,1
8945-MUQUF,8/1/2015,11/1/2019 0:00,One year,1,Electronic check,94.8,4837.6,0,0,0,0,1,Fiber optic,1,1,0,0,1,0,1
8946-BFWSG,11/1/2014,No,Two year,0,Mailed check,25.25,1573.05,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
8947-YRTDV,6/1/2017,No,One year,0,Mailed check,94.8,3131.55,0,0,1,1,0,Fiber optic,1,1,1,0,0,1,0
8949-JTMAY,7/1/2017,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),98.6,2933.2,1,0,0,0,1,Fiber optic,0,0,1,0,1,1,1
8950-MTZNV,1/1/2020,No,Month-to-month,1,Mailed check,44.95,44.95,0,0,0,0,0,DSL,0,0,0,0,0,0,0
8952-WCVCD,9/1/2016,No,One year,1,Bank transfer (automatic),104.45,4162.05,1,0,1,0,0,Fiber optic,1,1,1,0,1,1,0
8957-THMOA,12/1/2015,No,Two year,0,Credit card (automatic),20.15,970.85,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
8958-JPTRR,6/1/2015,No,One year,0,Electronic check,24.3,1261.7,1,0,1,0,1,No,-1,-1,-1,-1,-1,-1,0
8961-QDZZJ,5/1/2015,No,One year,1,Electronic check,95,5535.8,1,0,1,1,0,Fiber optic,0,1,0,0,1,1,0
8963-JLGJT,11/1/2019,No,Month-to-month,0,Mailed check,55.9,157.55,0,0,0,1,0,DSL,1,0,1,0,0,0,0
8963-MQVYN,4/1/2018,No,Month-to-month,1,Electronic check,20.55,469.85,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
8966-KZXXA,2/1/2017,No,Two year,0,Credit card (automatic),25.1,930.95,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
8966-OIQHG,4/1/2018,No,One year,0,Bank transfer (automatic),20.75,452.35,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
8966-SNIZF,4/1/2014,No,Two year,0,Bank transfer (automatic),19.45,1303.5,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
8967-SZQAS,12/1/2018,No,Month-to-month,0,Electronic check,50.45,765.45,1,0,0,0,0,DSL,0,1,0,0,0,0,0
8969-PRHFK,8/1/2018,No,One year,0,Mailed check,19.65,411.25,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8970-ANWXO,3/1/2018,No,One year,1,Mailed check,73.75,1756.6,1,0,0,0,1,DSL,0,0,0,1,1,1,0
8972-HJWNV,3/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,84.55,646.85,1,1,1,0,1,Fiber optic,0,0,0,0,0,1,1
8974-OVACP,1/1/2020,No,Month-to-month,0,Mailed check,20.15,20.15,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8975-SKGRX,3/1/2014,No,Two year,1,Bank transfer (automatic),116.1,8310.55,0,0,1,0,1,Fiber optic,1,1,1,1,1,1,0
8976-OQHGT,6/1/2019,10/1/2019 0:00,Month-to-month,0,Mailed check,56.5,235.1,1,0,1,1,0,DSL,0,1,0,1,0,0,1
8979-CAMGB,10/1/2014,No,One year,0,Electronic check,102.1,6688.1,0,1,0,0,1,Fiber optic,0,0,1,1,1,1,0
8980-WQFWL,3/1/2017,No,Month-to-month,1,Electronic check,62.1,2096.1,1,0,0,0,0,DSL,0,0,1,0,0,1,0
8981-FJGLA,3/1/2019,No,Month-to-month,1,Mailed check,78,851.8,0,0,0,1,1,Fiber optic,0,0,1,0,0,0,0
8982-NHAVY,11/1/2017,No,One year,1,Bank transfer (automatic),100.5,2673.45,0,0,0,0,1,Fiber optic,0,0,1,0,1,1,0
8984-EYLLL,10/1/2014,No,Two year,1,Electronic check,105.25,6823.4,0,0,1,0,1,Fiber optic,0,1,0,1,1,1,0
8984-HPEMB,3/1/2014,No,Two year,1,Electronic check,118.65,8477.6,1,0,0,0,1,Fiber optic,1,1,1,1,1,1,0
8985-OOPOS,1/1/2020,No,One year,0,Credit card (automatic),74.1,74.1,1,0,0,0,0,DSL,0,0,1,1,1,1,0
8988-ECPJR,2/1/2017,12/1/2019 0:00,Month-to-month,1,Mailed check,79.6,2718.3,1,1,1,1,1,Fiber optic,0,1,0,0,0,0,1
8990-YOZLV,5/1/2014,No,Two year,1,Mailed check,66.9,4577.9,1,0,0,0,1,DSL,1,1,0,1,0,0,0
8990-ZXLSU,5/1/2019,No,Month-to-month,0,Electronic check,69.05,651.5,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,0
8992-CEUEN,1/1/2020,No,Month-to-month,0,Electronic check,18.85,18.85,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
8992-JQYUN,11/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,50.35,50.35,0,0,1,0,-1,DSL,0,0,1,0,1,1,1
8992-OBVDG,5/1/2018,No,Month-to-month,0,Mailed check,61.65,1393.6,0,0,0,0,0,DSL,0,0,1,0,0,1,0
8992-VONJD,1/1/2019,No,Month-to-month,1,Electronic check,56,764.55,1,0,0,1,0,DSL,1,1,0,0,0,0,0
8993-IZEUX,7/1/2019,No,Month-to-month,0,Bank transfer (automatic),69.15,488.65,0,0,0,0,0,Fiber optic,0,0,0,0,0,0,0
8993-PHFWD,10/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,25.25,58.9,1,0,0,0,-1,DSL,0,0,0,0,0,0,1
8996-ZROXE,5/1/2015,No,One year,1,Electronic check,53.5,3035.8,0,1,0,0,0,DSL,0,0,1,1,0,0,0
8999-BOHSE,12/1/2018,11/1/2019 0:00,Month-to-month,0,Bank transfer (automatic),89.7,1047.7,1,1,0,0,0,Fiber optic,0,0,0,0,1,1,1
8999-EXMNO,7/1/2018,No,Two year,0,Mailed check,20.15,387.7,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
8999-XXGNS,2/1/2014,No,One year,1,Credit card (automatic),105.75,7629.85,1,1,1,0,1,Fiber optic,0,1,1,0,1,1,0
8999-YPYBV,5/1/2016,No,Two year,1,Mailed check,84.35,3858.05,0,0,1,1,0,DSL,1,1,1,1,1,1,0
9000-PLFUZ,2/1/2015,No,Two year,1,Credit card (automatic),49.45,2907.55,1,1,1,0,-1,DSL,0,1,0,0,1,1,0
9003-CPATH,8/1/2016,No,Month-to-month,0,Electronic check,79.9,3313.4,0,0,0,0,1,Fiber optic,0,0,1,0,0,0,0
9013-AQORL,2/1/2016,No,Month-to-month,0,Credit card (automatic),45.55,2108.35,1,0,0,1,-1,DSL,0,1,1,0,0,1,0
9018-PCIOK,7/1/2015,No,Two year,1,Mailed check,64.75,3617.1,1,0,0,0,0,DSL,0,1,1,0,0,1,0
9019-QVLZD,11/1/2019,12/1/2019 0:00,Month-to-month,0,Electronic check,79.55,79.55,1,0,0,0,0,Fiber optic,0,0,0,0,1,0,1
9025-AOMKI,5/1/2019,11/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),93.55,536.4,1,0,0,0,1,Fiber optic,0,0,0,0,1,1,1
9025-ZRPVR,1/1/2019,10/1/2019 0:00,Month-to-month,1,Mailed check,18.95,185.6,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
9026-LHEVG,5/1/2019,No,Month-to-month,0,Electronic check,40.75,359.4,1,0,0,0,-1,DSL,0,1,0,0,0,1,0
9026-RNUJS,7/1/2019,12/1/2019 0:00,Month-to-month,0,Electronic check,50.35,237.25,0,1,0,0,0,DSL,0,0,1,0,0,0,1
9027-TMATR,7/1/2016,No,Two year,1,Electronic check,78.8,3460.3,1,0,1,0,0,DSL,1,0,1,1,1,1,0
9027-YFHQJ,7/1/2019,No,Month-to-month,1,Bank transfer (automatic),25.05,152.95,0,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
9028-LIHRP,3/1/2014,No,Two year,0,Credit card (automatic),100.2,7209,0,0,1,1,0,Fiber optic,1,1,1,1,1,0,0
9029-FEGVJ,6/1/2017,No,Month-to-month,0,Mailed check,79.3,2570,1,1,1,0,1,Fiber optic,0,0,1,0,0,0,0
9030-QGZNL,6/1/2019,No,Two year,0,Mailed check,20.85,161.65,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
9031-ZVQPT,2/1/2014,No,Two year,1,Electronic check,108.2,7840.6,0,0,1,0,1,Fiber optic,0,1,1,1,1,1,0
9033-EOXWV,12/1/2018,12/1/2019 0:00,One year,0,Mailed check,74.05,872.65,1,0,0,0,1,DSL,0,0,0,1,1,1,1
9036-CSKBW,11/1/2015,No,One year,0,Bank transfer (automatic),107.45,5680.9,1,0,0,0,1,Fiber optic,1,1,1,0,1,1,0
9039-RBEEE,8/1/2016,11/1/2019 0:00,Month-to-month,1,Credit card (automatic),48.95,1880.85,0,0,0,0,-1,DSL,1,1,0,1,1,0,1
9039-ZVJDC,11/1/2019,No,Month-to-month,1,Mailed check,19.1,53.05,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
9040-KZVWO,12/1/2017,No,One year,0,Bank transfer (automatic),75.5,2018.1,0,0,0,0,0,Fiber optic,0,1,0,0,0,0,0
9046-DQMTP,3/1/2017,No,Month-to-month,0,Bank transfer (automatic),20.75,739.9,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
9046-JBFWA,11/1/2017,No,Month-to-month,0,Mailed check,19.15,537.35,0,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
9048-JVYVF,9/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,69.35,191.35,0,0,0,0,0,DSL,0,0,0,1,1,1,1
9050-IKDZA,12/1/2019,No,Month-to-month,0,Mailed check,81.5,162.55,1,1,0,0,0,Fiber optic,0,0,0,0,1,0,0
9050-QLROH,5/1/2018,11/1/2019 0:00,Month-to-month,1,Credit card (automatic),90.7,1597.25,0,0,0,0,1,Fiber optic,0,0,1,0,0,1,1
9052-DHNKM,12/1/2017,No,One year,0,Electronic check,61.55,1581.95,0,0,0,0,1,DSL,1,1,0,0,0,0,0
9052-VKDUW,9/1/2014,No,Month-to-month,1,Credit card (automatic),109.4,7227.45,1,1,1,0,1,Fiber optic,1,1,1,0,1,1,0
9053-EJUNL,9/1/2016,No,Month-to-month,1,Electronic check,89.2,3645.75,0,0,0,0,1,Fiber optic,0,1,0,0,1,0,0
9053-JZFKV,5/1/2014,12/1/2019 0:00,Two year,0,Credit card (automatic),116.2,7752.3,0,0,0,0,1,Fiber optic,1,1,1,1,1,1,1
9054-FOWNV,4/1/2018,No,Month-to-month,1,Electronic check,88.75,1885.15,0,0,1,1,1,Fiber optic,0,0,1,0,1,0,0
9055-MOJJJ,10/1/2014,No,One year,0,Mailed check,65.8,4068,1,0,1,1,0,DSL,1,0,0,1,1,0,0
9057-MSWCO,10/1/2017,1/1/2020 0:00,Month-to-month,0,Credit card (automatic),30.75,805.1,0,1,1,0,-1,DSL,1,0,0,0,0,0,1
9057-SIHCH,7/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,96.6,291.9,1,0,0,0,1,Fiber optic,0,0,0,0,1,1,1
9058-CBREO,12/1/2019,1/1/2020 0:00,Month-to-month,0,Mailed check,50.55,50.55,1,1,0,0,1,DSL,0,0,0,0,0,0,1
9058-HRZSV,9/1/2014,No,Month-to-month,0,Electronic check,94.4,6126.15,1,1,1,0,0,Fiber optic,1,1,1,0,0,1,0
9058-MJLZC,2/1/2018,No,Month-to-month,1,Electronic check,94.6,2283.15,1,0,0,0,0,Fiber optic,1,0,0,0,1,1,0
9060-HJJRW,11/1/2015,No,One year,1,Credit card (automatic),56.4,2928.5,1,0,0,0,-1,DSL,0,1,1,0,1,1,0
9061-TIHDA,11/1/2018,12/1/2019 0:00,Month-to-month,1,Electronic check,95.25,1233.65,0,1,1,0,1,Fiber optic,0,0,0,0,1,1,1
9063-ZGTUY,11/1/2014,12/1/2019 0:00,Month-to-month,1,Mailed check,19.4,1182.55,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,1
9065-ZCPQX,2/1/2014,No,Two year,0,Bank transfer (automatic),78.85,5763.15,0,0,1,0,1,DSL,1,1,1,1,0,1,0
9066-QRSDU,5/1/2014,No,One year,1,Electronic check,26.3,1763.55,1,0,1,0,1,No,-1,-1,-1,-1,-1,-1,0
9067-SQTNS,6/1/2016,No,One year,0,Bank transfer (automatic),20.6,926,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
9067-YGSCA,4/1/2014,No,One year,0,Credit card (automatic),26.05,1856.4,1,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
9068-FHQHD,10/1/2016,No,Two year,0,Bank transfer (automatic),20.15,777.35,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
9068-VPWQQ,1/1/2015,No,Two year,0,Credit card (automatic),75.35,4729.3,0,0,1,0,1,DSL,1,0,1,1,0,1,0
9069-LGEUL,3/1/2018,No,Month-to-month,1,Bank transfer (automatic),59.95,1406,0,0,1,0,0,DSL,1,0,0,0,0,1,0
9070-BCKQP,2/1/2014,No,Two year,1,Credit card (automatic),110.15,7881.2,1,0,1,0,1,Fiber optic,1,0,1,1,1,1,0
9073-ZZIAY,12/1/2014,No,Two year,0,Electronic check,86.1,5215.25,0,0,1,1,0,DSL,1,1,1,1,1,1,0
9074-KGVOX,12/1/2015,No,Month-to-month,1,Credit card (automatic),39.45,2021.35,0,0,1,1,-1,DSL,1,0,0,0,1,0,0
9076-AXYIK,10/1/2014,No,Two year,0,Electronic check,102.1,6538.45,0,1,1,0,1,Fiber optic,0,0,1,1,1,1,0
9079-LWTFD,3/1/2016,No,Month-to-month,0,Mailed check,100.75,4669.2,0,0,0,0,1,Fiber optic,1,1,0,1,1,0,0
9079-YEXQJ,7/1/2015,1/1/2020 0:00,Month-to-month,0,Electronic check,111.1,6014.85,1,0,0,0,1,Fiber optic,0,1,1,1,1,1,1
9081-WWXKP,3/1/2016,No,Two year,0,Credit card (automatic),20.25,873.4,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
9084-OAYKL,4/1/2015,No,Two year,0,Mailed check,20.8,1212.25,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
9086-YJYXS,4/1/2017,No,One year,0,Bank transfer (automatic),77.2,2753.8,0,0,1,1,1,DSL,0,0,1,0,1,1,0
9087-EYCPR,2/1/2015,No,Two year,0,Mailed check,25,1505.05,1,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
9089-UOWJG,2/1/2019,No,Month-to-month,1,Credit card (automatic),58.35,740.55,1,0,1,1,0,DSL,0,0,1,0,1,0,0
9090-SGQXL,4/1/2014,12/1/2019 0:00,Month-to-month,1,Electronic check,105.3,7299.65,0,1,1,0,1,Fiber optic,0,1,1,0,1,1,1
9091-WTUUY,10/1/2014,No,Two year,0,Mailed check,69.25,4447.75,0,0,1,1,0,DSL,1,0,1,1,1,0,0
9092-GDZKO,4/1/2018,No,Month-to-month,1,Credit card (automatic),24.85,493.4,0,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
9093-FPDLG,3/1/2019,No,Month-to-month,1,Electronic check,94.2,999.9,1,0,0,0,0,Fiber optic,0,1,1,1,0,1,0
9094-AZPHK,11/1/2018,No,Month-to-month,1,Electronic check,100.15,1415,1,0,0,0,1,Fiber optic,0,1,0,0,1,1,0
9095-HFAFX,7/1/2019,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),81,389.6,1,0,0,0,0,Fiber optic,0,0,0,0,1,0,1
9097-ZUBYC,12/1/2018,No,Month-to-month,0,Bank transfer (automatic),48.8,664.4,0,0,1,0,0,DSL,0,0,0,1,0,0,0
9099-FTUHS,3/1/2018,No,Month-to-month,0,Electronic check,54.4,1249.25,1,0,0,0,1,DSL,1,0,0,0,0,0,0
9101-BWFSS,8/1/2015,10/1/2019 0:00,One year,0,Electronic check,108.55,5610.7,1,0,1,0,1,Fiber optic,1,1,0,1,1,1,1
9101-NTIXF,12/1/2019,No,Month-to-month,0,Mailed check,19.4,50.6,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
9102-IAYHT,5/1/2018,10/1/2019 0:00,Month-to-month,1,Electronic check,85.45,1451.6,1,0,1,1,1,Fiber optic,0,0,0,0,0,1,1
9102-OXKFY,3/1/2015,No,Two year,0,Credit card (automatic),54.15,3116.15,0,0,0,0,1,DSL,0,0,1,0,0,0,0
9103-CXVOK,1/1/2020,No,Month-to-month,0,Electronic check,19.75,19.75,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
9103-TCIHJ,7/1/2018,10/1/2019 0:00,Month-to-month,1,Mailed check,55.7,899.8,1,0,0,0,1,DSL,1,0,0,0,0,0,1
9107-UKCKY,1/1/2015,No,One year,1,Electronic check,79.8,4914.8,0,0,1,0,1,DSL,0,1,1,0,1,1,0
9108-EJFJP,1/1/2020,No,Month-to-month,1,Mailed check,53.55,53.55,1,0,1,0,0,DSL,1,1,0,0,0,0,0
9108-EQPNQ,4/1/2019,No,Two year,0,Credit card (automatic),26.1,225.55,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
9110-HSGTV,5/1/2014,No,Two year,1,Credit card (automatic),82.45,5555.3,1,0,0,0,0,DSL,1,0,1,1,1,1,0
9112-WSNPU,3/1/2017,No,Month-to-month,0,Electronic check,70.55,2419,1,1,0,0,0,Fiber optic,0,0,0,0,0,0,0
9114-AAFQH,2/1/2016,No,One year,1,Electronic check,65.65,3094.65,1,0,1,0,0,DSL,0,1,1,0,0,1,0
9114-DPSIA,2/1/2014,No,Two year,0,Credit card (automatic),81,5750,0,0,1,1,1,DSL,1,1,1,1,0,1,0
9114-VEPUF,12/1/2014,No,One year,0,Electronic check,96.1,6001.45,0,0,1,0,1,Fiber optic,1,1,0,0,0,1,0
9115-YQHGA,10/1/2016,No,Month-to-month,1,Electronic check,51.1,2092.9,0,0,0,0,0,DSL,0,0,0,1,0,0,0
9117-SHLZX,12/1/2019,1/1/2020 0:00,Month-to-month,1,Mailed check,45.7,45.7,0,0,0,0,0,DSL,0,0,0,0,0,0,1
9121-PHQSR,10/1/2018,No,Month-to-month,1,Credit card (automatic),85.05,1391.15,0,1,1,0,1,Fiber optic,0,0,0,0,1,0,0
9122-UMROB,1/1/2020,No,Month-to-month,0,Mailed check,20.3,20.3,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
9124-LHCJQ,10/1/2019,11/1/2019 0:00,Month-to-month,1,Mailed check,85.45,85.45,1,0,0,0,1,Fiber optic,0,0,0,0,0,1,1
9127-FHJBZ,2/1/2014,No,Two year,1,Electronic check,114,8093.15,0,0,1,1,1,Fiber optic,1,1,1,1,1,1,0
